
***********************
Fri Apr  1 20:24:29 2011
EvalFunc: BEREval
***************************************
Goal Solution = 0
***************************************
Problem Bounds:
{50 < x[0] < 100} 
{0.5 < x[1] < 20} 
{0.5 < x[2] < 20} 
{0 < x[3] < 6.283} 
***************************************

The baseline is 0.0133631 This is the baseline. Launch Power = 17.2dbm
popSize  pXover  pMut  mEpsilon 

--> 1: 0.0184406 -0.0184406  57.0537 9.79716 14.6785 1.00576
--> 2: 0.0209649 -0.0209649  96.2645 14.3096 6.23654 2.30354
--> 3: 0.00954551 -0.00954551  81.1702 3.87679 9.80353 5.66089
--> 4: 0.0173741 -0.0173741  56.8908 13.5897 19.3642 0.584361
--> 5: 0.00264828 -0.00264828  70.0022 11.8608 10.9525 3.3295
--> 6: 0.0230119 -0.0230119  50.4502 5.3397 10.8718 2.61019
--> 7: 0.0167717 -0.0167717  75.5315 12.7952 7.08565 1.76253
--> 8: 0.0299095 -0.0299095  66.9204 6.78713 18.2677 1.94251
--> 9: 0.0169955 -0.0169955  72.9888 11.2004 5.6518 2.70847
--> 10: 0.0199326 -0.0199326  82.5888 11.374 4.79126 4.36337
--> 11: 0.015433 -0.015433  59.5348 10.7569 5.91002 1.80556
--> 12: 0.00677535 -0.00677535  70.5077 10.2406 14.4202 1.90866
--> 13: 0.00786792 -0.00786792  66.7092 12.6512 17.3893 1.20214
--> 14: 0.00643293 -0.00643293  60.1837 12.7993 12.9273 2.71172
--> 15: 0.0168855 -0.0168855  76.1399 9.88316 5.9221 3.66318
--> 16: 0.00716197 -0.00716197  78.0191 5.19399 9.53324 4.70618
--> 17: 0.00548802 -0.00548802  75.2024 12.1858 9.71526 3.21372
--> 18: 0.00861856 -0.00861856  70.3313 12.4702 8.32291 1.87832
--> 19: 0.0121383 -0.0121383  79.4879 12.3152 8.57679 2.12312
--> 20: 0.00682834 -0.00682834  77.2138 4.3568 8.3124 5.3003
--> 21: 0.0069137 -0.0069137  72.2072 6.05104 8.76511 3.7861
--> 22: 0.00351204 -0.00351204  75.0088 10.1666 10.4998 4.8437
--> 23: 0.00169136 -0.00169136  74.9426 11.9403 12.5171 3.89837
--> 24: 0.00319536 -0.00319536  70.3181 12.0859 10.3267 3.22054
--> 25: 0.00370819 -0.00370819  74.8865 11.9607 10.341 3.32268
--> 26: 0.00205241 -0.00205241  68.1625 12.7371 12.4033 3.03458
--> 27: 0.00465837 -0.00465837  62.0234 11.923 11.4765 3.00664
--> 28: 0.00232358 -0.00232358  67.5667 13.9333 11.1225 3.49887
--> 29: 0.00282301 -0.00282301  70.2313 11.9334 10.6936 3.28308
--> 30: 0.00345988 -0.00345988  72.784 12.0704 10.3331 3.24273
--> 31: 0.00332477 -0.00332477  72.4206 11.9762 10.3347 3.30049
--> 32: 0.0031365 -0.0031365  72.0071 11.7477 10.4616 4.24511
--> 33: 0.00355007 -0.00355007  73.3198 10.5048 10.365 3.81913
--> 34: 0.00417485 -0.00417485  72.9866 10.3173 9.73443 3.08077
--> 35: 0.00340993 -0.00340993  71.4016 12.042 10.3331 3.22632
--> 36: 0.00171205 -0.00171205  74.5539 12.1979 12.1465 3.59535
--> 37: 0.00209853 -0.00209853  67.9554 13.6756 11.4931 3.80189
--> 38: 0.00224923 -0.00224923  74.134 11.9378 11.3399 3.59779
--> 39: 0.00205858 -0.00205858  71.04 11.9359 11.8708 3.58366
--> 40: 0.00189848 -0.00189848  66.8664 13.1755 11.9534 2.85074
--> 41: 0.00233198 -0.00233198  69.3564 12.8897 11.0375 3.44227
--> 42: 0.0014703 -0.0014703  72.7769 13.5368 12.3421 3.85567
--> 43: 0.00231124 -0.00231124  69.7324 12.3368 11.2976 3.54158
--> 44: 0.00116618 -0.00116618  74.1694 15.1317 13.4099 3.14165
--> 45: 0.0018535 -0.0018535  69.8877 12.4681 12.018 3.685
--> 46: 0.004301 -0.004301  69.2302 12.0704 9.64456 3.21364
--> 47: 0.00177912 -0.00177912  69.0899 12.8561 12.3762 3.27626
--> 48: 0.00147253 -0.00147253  71.8495 13.4178 12.3692 3.61399
--> 49: 0.00170982 -0.00170982  69.5028 12.9731 12.1271 3.2535
--> 50: 0.00179328 -0.00179328  71.9175 12.4003 11.9728 3.19259
--> 51: 0.0015037 -0.0015037  72.4237 13.1889 12.493 3.82246
--> 52: 0.00184853 -0.00184853  72.3424 12.2125 12.2613 3.91598
--> 53: 0.00159076 -0.00159076  70.6577 13.4908 12.3165 3.53135
--> 54: 0.00161647 -0.00161647  71.622 13.0191 12.1527 3.57782
--> 55: 0.00114111 -0.00114111  73.8151 13.7161 13.3628 3.65368
--> 56: 0.00157235 -0.00157235  73.1312 14.9524 12.3892 3.34364
--> 57: 0.00126526 -0.00126526  73.6625 15.0987 13.1485 3.77327
--> 58: 0.00124127 -0.00124127  73.8085 15.1245 13.2881 3.23299
--> 59: 0.00121317 -0.00121317  74.0234 15.1059 13.2703 3.68194
--> 60: 0.00117393 -0.00117393  74.0356 13.7743 13.3685 3.42642
--> 61: 0.0012076 -0.0012076  73.949 15.0734 13.4042 3.36891
--> 62: 0.00112992 -0.00112992  73.8351 14.1669 13.3809 3.19239
--> 63: 0.00116071 -0.00116071  74.1494 14.6809 13.3918 3.60294
--> 64: 0.00117745 -0.00117745  74.1609 13.8885 13.3921 3.54126
--> 65: 0.00118981 -0.00118981  73.8236 14.9592 13.3806 3.25407
--> 66: 0.00113887 -0.00113887  73.8295 14.1134 13.3688 3.50849
--> 67: 0.00113553 -0.00113553  73.8207 13.7695 13.3749 3.33757
--> 68: 0.00102448 -0.00102448  77.4055 13.9329 14.9727 3.4401
--> 69: 0.00113676 -0.00113676  73.8166 13.8474 13.3781 3.34087
--> 70: 0.0011374 -0.0011374  73.8229 13.8868 13.3639 3.38527
--> 71: 0.0011223 -0.0011223  73.8273 13.9961 13.3798 3.46079
--> 72: 0.00271131 -0.00271131  69.8077 12.1043 14.9351 3.16736
--> 73: 0.00104197 -0.00104197  75.1333 13.9488 14.6086 3.44577
--> 74: 0.00106548 -0.00106548  76.0995 13.9802 13.7438 3.45512
--> 75: 0.00112967 -0.00112967  73.8343 14.0309 13.3799 3.3329
--> 76: 0.00112518 -0.00112518  73.8216 13.9055 13.376 3.19706
--> 77: 0.00112705 -0.00112705  73.8272 13.9455 13.3639 3.41595
--> 78: 0.00112361 -0.00112361  73.823 13.9374 13.3797 3.43011
--> 79: 0.00102709 -0.00102709  76.3425 13.9515 14.4011 3.45621
--> 80: 0.00105833 -0.00105833  74.8903 13.9775 13.9513 3.44468
--> 81: 0.00103276 -0.00103276  76.7842 13.9404 14.0788 3.44478
--> 82: 0.00100498 -0.00100498  76.7209 13.9727 14.6377 3.45045
--> 83: 0.000977836 -0.000977836  75.9325 13.9505 14.5487 3.45155
--> 84: 0.000994978 -0.000994978  75.5433 13.9498 14.461 3.45044
--> 85: 0.00103794 -0.00103794  76.1259 13.973 14.0966 3.45613
--> 86: 0.0010355 -0.0010355  76.3162 13.9587 14.0484 3.45521
--> 87: 0.00101505 -0.00101505  75.828 13.9396 13.9728 3.43939
--> 88: 0.00110389 -0.00110389  74.3375 13.9493 13.8081 3.44693
--> 89: 0.0010848 -0.0010848  75.3975 13.9367 13.5326 3.43977
--> 90: 0.000990924 -0.000990924  75.8311 13.9336 14.8198 3.43045
--> 91: 0.0017429 -0.0017429  75.6021 12.0997 15.6198 3.23013
--> 92: 0.00124383 -0.00124383  71.2073 13.8842 13.2004 3.47096
--> 93: 0.0010158 -0.0010158  76.6576 13.9368 14.1144 3.44184
--> 94: 0.00102526 -0.00102526  76.4833 13.9683 14.5221 3.45031
--> 95: 0.00105069 -0.00105069  76.0655 13.944 14.0884 3.43953
--> 96: 0.000979975 -0.000979975  75.9443 13.956 14.6164 3.45045
--> 97: 0.00100807 -0.00100807  76.7091 13.9672 14.57 3.45155
--> 98: 0.000982597 -0.000982597  75.8508 13.9503 14.5266 3.45113
--> 99: 0.000995522 -0.000995522  75.625 13.9499 14.4831 3.45086
--> 100: 0.00138605 -0.00138605  73.5495 12.8384 12.7458 3.64013
--> 1: 0.0204261 -0.0204261  52.8296 11.7517 17.4647 3.6961
--> 2: 0.0169083 -0.0169083  93.2009 15.5275 8.77034 4.17773
--> 3: 0.00220549 -0.00220549  93.0001 10.7122 12.0097 0.343409
