
***********************
Sat Apr  2 08:21:48 2011
EvalFunc: BEREval
***************************************
Goal Solution = 0
***************************************
Problem Bounds:
{50 < x[0] < 100} 
{0.5 < x[1] < 20} 
{0.5 < x[2] < 20} 
{0 < x[3] < 6.283} 
***************************************

The baseline is 0.0132317 This is the baseline. Launch Power = 17.2dbm
popSize nClones suppressionThreshold newPopPercentage errorThreshold 

--> 1: 0.0334159 -0.0334159  83.6134 19.8893 1.06403 0.56956
--> 2: 0.018833 -0.018833  95.915 14.6898 1.23262 1.20477
--> 3: 0.0188773 -0.0188773  60.9793 7.9983 13.6257 3.18031
--> 4: 0.00881821 -0.00881821  69.7913 8.0409 6.6086 3.50583
--> 5: 0.0171022 -0.0171022  99.6574 5.48157 19.5173 3.3031
--> 6: 0.0335621 -0.0335621  99.1874 15.0917 2.66703 3.5346
--> 7: 0.0335544 -0.0335544  83.7237 19.915 1.01232 0.591642
--> 8: 0.0335544 -0.0335544  83.595 19.8223 1.02237 0.569799
--> 9: 0.0335544 -0.0335544  83.8794 19.9442 0.990982 0.574965
--> 10: 0.0224631 -0.0224631  95.568 14.6198 1.33674 1.17279
--> 11: 0.00376896 -0.00376896  95.82 14.8144 1.43549 1.17738
--> 12: 0.0335544 -0.0335544  95.8118 14.7799 0.929565 1.22404
--> 13: 0.0199133 -0.0199133  60.5694 7.83326 13.6591 3.20641
--> 14: 0.0191612 -0.0191612  60.7748 8.0274 13.5769 3.16575
--> 15: 0.0197493 -0.0197493  60.4114 7.80041 13.4376 3.15207
--> 16: 0.00835105 -0.00835105  69.6993 7.64094 6.58928 3.45972
--> 17: 0.00844162 -0.00844162  69.7952 8.02537 6.75672 3.35968
--> 18: 0.00962598 -0.00962598  69.7509 8.12759 6.43745 3.46977
--> 19: 0.0171778 -0.0171778  99.5552 5.51161 19.6906 3.34657
--> 20: 0.0172312 -0.0172312  99.7009 5.19959 19.2807 3.24587
--> 21: 0.0175458 -0.0175458  99.4312 5.27868 19.4762 3.21323
--> 22: 0.0335544 -0.0335544  99.0691 15.2298 2.74676 3.54848
--> 23: 0.0256519 -0.0256519  98.7934 15.0974 2.70214 3.56293
--> 24: 0.0153195 -0.0153195  99.531 14.9742 2.71882 3.59025
--> 25: 0.0335544 -0.0335544  83.5437 19.8921 1.2374 0.573471
--> 26: 0.0335544 -0.0335544  83.9015 19.9117 0.970411 0.534741
--> 27: 0.0335544 -0.0335544  83.5624 19.916 1.01093 0.535828
--> 28: 0.0228972 -0.0228972  95.3149 14.8029 1.42172 1.16495
--> 29: 0.0229187 -0.0229187  95.6658 15.2113 1.26717 1.33163
--> 30: 0.0117524 -0.0117524  95.5197 14.6208 1.33731 1.15277
--> 31: 0.0189067 -0.0189067  60.932 7.98488 13.5362 3.21049
--> 32: 0.01868 -0.01868  61.2021 7.7759 13.696 3.14937
--> 33: 0.0197512 -0.0197512  60.6727 7.97738 13.7441 3.16127
--> 34: 0.00720121 -0.00720121  70.0624 7.53454 6.58782 3.45326
--> 35: 0.00700738 -0.00700738  70.0008 7.55551 6.69283 3.46256
--> 36: 0.00743816 -0.00743816  70.1518 7.96108 6.6541 3.47903
--> 37: 0.0171024 -0.0171024  99.6608 5.50298 19.5127 3.22994
--> 38: 0.0193198 -0.0193198  98.9561 5.01967 19.6633 3.21772
--> 39: 0.0175094 -0.0175094  99.4116 5.32407 19.5625 3.29743
--> 40: 0.0236189 -0.0236189  99.361 15.1262 2.67939 3.53283
--> 41: 0.0281599 -0.0281599  99.4296 14.7633 2.74552 3.68182
--> 42: 0.0140555 -0.0140555  99.6092 15.0007 2.40691 3.66242
--> 43: 0.00266044 -0.00266044  87.6937 8.55546 13.4683 2.87404
--> 44: 0.00550191 -0.00550191  78.1892 9.45311 8.5926 1.44205
--> 45: 0.0335544 -0.0335544  96.1476 14.8096 1.38466 1.23054
--> 46: 0.0151915 -0.0151915  95.526 14.7006 1.59343 1.15098
--> 47: 0.0135037 -0.0135037  95.4884 14.7293 1.5196 1.21959
--> 48: 0.00758352 -0.00758352  69.7221 7.2224 6.60487 3.41076
--> 49: 0.00689072 -0.00689072  70.0612 7.43629 6.81257 3.5109
--> 50: 0.00744451 -0.00744451  70.1402 7.16066 6.41946 3.42113
--> 51: 0.0173515 -0.0173515  99.5031 5.37614 19.5079 3.27829
--> 52: 0.0173242 -0.0173242  99.6695 5.40111 19.609 3.30461
--> 53: 0.017119 -0.017119  99.4677 5.59275 19.5252 3.30439
--> 54: 0.00253324 -0.00253324  87.0719 8.94153 13.3555 2.92112
--> 55: 0.00296752 -0.00296752  88.2037 8.70022 13.5125 2.86895
--> 56: 0.00281697 -0.00281697  87.7296 8.65449 13.4008 2.74546
--> 57: 0.00716978 -0.00716978  77.9865 9.64606 8.2958 1.40626
--> 58: 0.0051028 -0.0051028  78.4539 9.4092 8.80504 1.42802
--> 59: 0.00526811 -0.00526811  78.0963 9.07762 8.44236 1.45701
--> 60: 0.0096043 -0.0096043  79.2831 5.36869 11.5502 5.83893
--> 61: 0.00231311 -0.00231311  87.7404 8.89124 13.7 2.89631
--> 62: 0.00260755 -0.00260755  86.6424 8.99681 13.5138 2.83361
--> 63: 0.00240457 -0.00240457  87.2944 8.93261 13.5724 2.94193
--> 64: 0.0249821 -0.0249821  95.8601 14.8534 1.38655 1.17701
--> 65: 0.00140994 -0.00140994  95.2034 14.5029 1.38563 1.19537
--> 66: 0.0121517 -0.0121517  96.0492 14.8761 1.40075 1.05904
--> 67: 0.00955385 -0.00955385  79.3306 5.31229 11.448 5.85443
--> 68: 0.0104966 -0.0104966  79.1188 5.32464 11.645 5.8713
--> 69: 0.0103951 -0.0103951  78.9686 5.34316 11.5462 5.86377
--> 70: 0.00214732 -0.00214732  87.9839 8.88586 13.7229 2.88514
--> 71: 0.00243784 -0.00243784  87.6442 8.68917 13.7037 2.89327
--> 72: 0.00288204 -0.00288204  88.3119 8.57553 13.6272 2.94198
--> 73: 0.0137831 -0.0137831  95.5381 14.2526 1.52062 1.35216
--> 74: 0.0335544 -0.0335544  95.2021 14.7498 1.17955 1.25587
--> 75: 0.0148888 -0.0148888  95.8152 14.3644 1.34914 1.25532
--> 76: 0.00926067 -0.00926067  79.3454 5.38741 11.4583 5.84653
--> 77: 0.00920398 -0.00920398  79.2586 5.36496 11.3232 5.85809
--> 78: 0.00989188 -0.00989188  79.1188 5.35213 11.4872 5.88381
--> 79: 0.00613615 -0.00613615  95.9746 19.4028 13.0275 2.36184
--> 80: 0.0281582 -0.0281582  95.2771 14.417 1.33931 1.24359
--> 81: 0.0068381 -0.0068381  94.1214 14.5416 1.42452 1.11897
--> 82: 0.0335544 -0.0335544  95.1076 14.7128 1.51539 1.21051
--> 83: 0.00225105 -0.00225105  87.9555 8.77938 13.5829 2.88654
--> 84: 0.00224798 -0.00224798  87.9866 8.76961 13.5086 2.88595
--> 85: 0.00249694 -0.00249694  87.2184 8.73744 13.4511 2.86481
--> 86: 0.00520567 -0.00520567  96.0566 19.3021 13.157 2.32888
--> 87: 0.00567874 -0.00567874  96.3514 19.5298 13.0684 2.36309
--> 88: 0.00613225 -0.00613225  95.9806 19.4749 13.06 2.33443
--> 89: 0.0335544 -0.0335544  95.1871 14.6939 1.45224 1.24804
--> 90: 0.0154009 -0.0154009  94.4622 14.2808 1.61899 1.19509
--> 91: 0.0335544 -0.0335544  95.2851 14.4414 1.38672 1.31681
--> 92: 0.00282124 -0.00282124  88.0439 8.76619 13.7817 2.98104
--> 93: 0.00298684 -0.00298684  88.1081 8.61107 13.7572 2.8371
--> 94: 0.00272486 -0.00272486  88.0775 8.8468 13.7457 2.86484
--> 95: 0.00551422 -0.00551422  95.8547 19.1945 13.106 2.36276
--> 96: 0.00502496 -0.00502496  96.3274 19.2439 13.1663 2.33582
--> 97: 0.00582297 -0.00582297  95.8587 19.3988 13.0844 2.33954
--> 98: 0.00187274 -0.00187274  92.8932 9.41312 14.8843 5.10351
--> 99: 0.0335544 -0.0335544  95.2926 14.6881 1.3624 1.18957
--> 100: 0.0335544 -0.0335544  94.2321 14.7074 1.03148 1.17288
--> 1: 0.0215389 -0.0215389  80.7717 12.8666 5.1127 0.395338
--> 2: 0.020594 -0.020594  50.209 13.5895 16.8613 3.99732
--> 3: 0.00218491 -0.00218491  70.2203 18.5748 14.4181 6.08678
