
***********************
Sun Apr  3 13:22:53 2011
EvalFunc: BEREval
***************************************
Goal Solution = 0
***************************************
Problem Bounds:
{50 < x[0] < 100} 
{0.5 < x[1] < 20} 
{0.5 < x[2] < 20} 
{0 < x[3] < 6.283} 
***************************************

The baseline is 0.0136829 This is the baseline. Launch Power = 17.2dbm
popSize bias beta 

--> 1: 0.00463602 -0.00463602  91.7706 6.58323 13.1204 5.82162
--> 2: 0.0335544 -0.0335544  57.3547 4.20889 18.8626 4.93294
--> 3: 0.0114195 -0.0114195  76.4294 7.38187 13.5193 5.46275
--> 4: 0.0215378 -0.0215378  79.7011 9.15554 1.53254 5.05252
--> 5: 0.0335544 -0.0335544  88.913 13.5608 1.85211 4.65936
--> 6: 0.00248741 -0.00248741  72.3886 16.0922 17.4809 1.39325
--> 7: 0.0162943 -0.0162943  53.7695 18.8545 5.50725 5.80359
--> 8: 0.00729948 -0.00729948  52.3291 17.5955 8.81845 3.62584
--> 9: 0.00363315 -0.00363315  51.6001 19.3792 10.4279 4.74891
--> 10: 0.00571621 -0.00571621  67.2759 10.5754 8.60718 0.636166
--> 11: 0.00158329 -0.00158329  53.7695 18.8545 13.1204 5.82162
--> 12: 0.0067309 -0.0067309  87.6805 2.16983 6.02149 5.21595
--> 13: 0.0217477 -0.0217477  76.4294 9.15554 1.53254 5.05252
--> 14: 0.0187702 -0.0187702  94.5964 6.9457 1.85211 1.52425
--> 15: 0.00229691 -0.00229691  91.7706 16.0922 17.4809 1.39325
--> 16: 0.021585 -0.021585  51.6001 18.8545 5.50725 4.74891
--> 17: 0.00373421 -0.00373421  51.6001 17.5955 10.4279 3.62584
--> 18: 0.00963968 -0.00963968  51.6001 19.3792 8.81845 4.74891
--> 19: 0.00468318 -0.00468318  91.7706 6.58323 13.1204 0.636166
--> 20: 0.0051813 -0.0051813  91.7706 18.8545 17.4809 1.39325
--> 21: 0.00389294 -0.00389294  51.6001 16.0922 10.4279 1.39325
--> 22: 0.0175685 -0.0175685  72.3886 6.58323 13.1204 1.39325
--> 23: 0.0060609 -0.0060609  91.7706 19.3792 17.4809 1.39325
--> 24: 0.0155345 -0.0155345  91.7706 17.5955 10.4279 1.39325
--> 25: 0.0169054 -0.0169054  91.7706 10.5754 7.31962 0.636166
--> 26: 0.00156678 -0.00156678  91.7706 10.5754 13.1204 0.636166
--> 27: 0.0187139 -0.0187139  51.6001 2.16983 6.02149 3.62584
--> 28: 0.0036232 -0.0036232  91.7706 17.5955 17.4809 3.62584
--> 29: 0.00548413 -0.00548413  91.7706 17.6519 18.7628 0.636166
--> 30: 0.00435388 -0.00435388  91.7706 7.28239 13.9925 3.14987
--> 31: 0.00608346 -0.00608346  51.6001 19.3792 17.4809 4.74891
--> 32: 0.00428888 -0.00428888  85.9059 17.4275 18.7628 1.39325
--> 33: 0.00386226 -0.00386226  82.001 7.77848 10.4279 1.39325
--> 34: 0.0033181 -0.0033181  59.6342 13.6263 10.9664 5.82162
--> 35: 0.0178926 -0.0178926  91.7706 19.3792 10.4279 4.74891
--> 36: 0.0137238 -0.0137238  51.6001 10.5754 10.4279 3.62584
--> 37: 0.00419893 -0.00419893  53.7695 17.5955 17.4809 3.62584
--> 38: 0.0176594 -0.0176594  59.6342 10.5754 7.47807 1.39325
--> 39: 0.00403165 -0.00403165  91.7706 10.5754 10.9664 0.636166
--> 40: 0.00355403 -0.00355403  91.7706 17.5955 17.4809 5.82162
--> 41: 0.00533435 -0.00533435  59.6342 19.3792 10.4279 5.82162
--> 42: 0.00552293 -0.00552293  85.9059 17.4275 18.7628 4.92316
--> 43: 0.0163125 -0.0163125  53.7695 10.5754 13.1204 5.82162
--> 44: 0.00114091 -0.00114091  91.7706 13.1821 13.9925 5.82162
--> 45: 0.0111883 -0.0111883  51.6001 16.0922 17.4809 4.74891
--> 46: 0.00662096 -0.00662096  51.6001 17.5955 17.4809 5.82162
--> 47: 0.0166645 -0.0166645  59.6342 13.6263 17.4809 5.82162
--> 48: 0.00147274 -0.00147274  91.7706 13.2051 17.4809 3.32069
--> 49: 0.00104776 -0.00104776  91.7706 12.6191 14.4547 5.82162
--> 50: 0.00558837 -0.00558837  53.7695 16.0922 17.4809 1.39325
--> 51: 0.0024293 -0.0024293  91.7706 16.0922 17.4809 5.82162
--> 52: 0.00146278 -0.00146278  90.0351 11.4164 13.1204 2.27892
--> 53: 0.00179712 -0.00179712  91.7706 14.9471 17.4809 2.27892
--> 54: 0.00228523 -0.00228523  91.7706 16.5426 17.1111 1.39325
--> 55: 0.00201632 -0.00201632  76.265 16.0922 17.4809 1.39325
--> 56: 0.00393158 -0.00393158  53.7695 13.6263 13.1204 5.82162
--> 57: 0.00461617 -0.00461617  91.7706 9.68471 10.5042 4.50741
--> 58: 0.00525179 -0.00525179  84.1704 18.8545 18.1785 1.39325
--> 59: 0.00111378 -0.00111378  91.7706 11.4164 14.4547 5.82162
--> 60: 0.00148742 -0.00148742  91.7706 12.6191 17.4809 5.82162
--> 61: 0.00580592 -0.00580592  84.1704 10.5754 18.5483 1.39325
--> 62: 0.00852171 -0.00852171  53.7695 14.9471 17.4809 2.27892
--> 63: 0.00434287 -0.00434287  53.7695 16.5426 17.1111 1.39325
--> 64: 0.00128647 -0.00128647  91.7706 12.6191 13.6228 5.82162
--> 65: 0.00153383 -0.00153383  53.7695 18.4041 13.4902 0.636166
--> 66: 0.00153128 -0.00153128  91.7706 13.2051 17.4809 5.82162
--> 67: 0.00127206 -0.00127206  91.7706 14.0316 14.085 5.82162
--> 68: 0.00162956 -0.00162956  91.7706 11.7696 17.4809 5.82162
--> 69: 0.00141458 -0.00141458  91.7706 13.1821 17.4809 3.32069
--> 70: 0.00117232 -0.00117232  91.7706 11.8852 13.9925 0.278183
--> 71: 0.00113872 -0.00113872  91.7706 11.8668 14.085 5.82162
--> 72: 0.00174798 -0.00174798  53.7695 19.4563 13.4163 0.636166
--> 73: 0.00129978 -0.00129978  91.7706 10.5754 14.4547 0.636166
--> 74: 0.00106003 -0.00106003  91.7706 12.0521 14.4547 5.82162
--> 75: 0.00107205 -0.00107205  91.7706 13.1821 14.4547 5.82162
--> 76: 0.00114968 -0.00114968  91.7706 13.1821 14.085 5.82162
--> 77: 0.00365694 -0.00365694  91.7706 18.8545 14.5287 5.82162
--> 78: 0.00112649 -0.00112649  91.7706 11.2065 14.8245 0.278183
--> 79: 0.00401175 -0.00401175  53.7695 14.0316 14.085 5.82162
--> 80: 0.00103759 -0.00103759  91.7706 12.6191 14.5287 5.82162
--> 81: 0.00128603 -0.00128603  91.7706 10.5754 14.7506 1.38687
--> 82: 0.00110718 -0.00110718  91.7706 11.6569 14.4547 0.278183
--> 83: 0.00161036 -0.00161036  91.7706 11.5472 12.9251 5.82162
--> 84: 0.00177907 -0.00177907  91.7706 11.988 12.7507 0.636166
--> 85: 0.00105697 -0.00105697  91.7706 12.3204 14.4547 5.82162
--> 86: 0.0015807 -0.0015807  91.7706 9.794 14.8245 0.278183
--> 87: 0.00122476 -0.00122476  91.7706 13.4646 13.9925 5.82162
--> 88: 0.00106246 -0.00106246  91.7706 13.2918 15.5222 4.42654
--> 89: 0.00115854 -0.00115854  91.7706 11.029 14.5287 0.636166
--> 90: 0.00131019 -0.00131019  91.7706 10.5754 15.5222 0.636166
--> 91: 0.0010491 -0.0010491  91.7706 13.0727 14.5139 5.82162
--> 92: 0.0010256 -0.0010256  91.7706 12.0521 14.5139 5.82162
--> 93: 0.00100281 -0.00100281  91.7706 12.7709 15.5222 5.82162
--> 94: 0.00100855 -0.00100855  91.7706 11.9297 14.8985 5.82162
--> 95: 0.00108077 -0.00108077  91.7706 11.6016 14.4547 5.82162
--> 96: 0.00108192 -0.00108192  91.7706 11.8494 14.3956 1.38687
--> 97: 0.00215069 -0.00215069  91.7706 10.0004 12.3138 0.636166
--> 98: 0.00103208 -0.00103208  91.7706 11.9576 14.4666 5.82162
--> 99: 0.00124756 -0.00124756  91.7706 12.6191 13.6481 5.82162
--> 100: 0.00122793 -0.00122793  91.7706 11.477 13.66 5.82162
--> 1: 0.0211048 -0.0211048  72.9484 7.02529 16.9771 1.3503
--> 2: 0.0300533 -0.0300533  87.4508 13.3928 1.01636 6.25369
--> 3: 0.0179395 -0.0179395  54.278 0.689874 9.96545 1.03629
