
***********************
Sun Apr  3 19:08:34 2011
EvalFunc: BEREval
***************************************
Goal Solution = 0
***************************************
Problem Bounds:
{50 < x[0] < 100} 
{0.5 < x[1] < 20} 
{0.5 < x[2] < 20} 
{0 < x[3] < 6.283} 
***************************************

The baseline is 0.0138657 This is the baseline. Launch Power = 17.2dbm
popSize bias beta 

--> 98: 0.00227509 -0.00227509  70.2541 12.6522 14.0471 3.64106
--> 99: 0.00118136 -0.00118136  71.0693 15.1442 13.3368 6.0636
--> 100: 0.00145629 -0.00145629  92.5184 14.4208 16.7813 4.58807
--> 1: 0.0156394 -0.0156394  64.6377 2.35675 1.94843 2.16152
--> 2: 0.00257735 -0.00257735  67.1957 19.4449 14.0796 0.3297
--> 3: 0.0201115 -0.0201115  87.1623 13.3991 6.26809 0.912335
--> 4: 0.00923567 -0.00923567  88.0291 6.90943 14.6826 0.625807
--> 5: 0.0335544 -0.0335544  76.5163 19.1785 3.38026 4.72142
--> 6: 0.0335544 -0.0335544  75.7495 19.576 2.60472 1.33557
--> 7: 0.00466719 -0.00466719  86.2801 6.22978 9.6172 1.6499
--> 8: 0.00288538 -0.00288538  71.8672 10.2358 11.8304 1.15715
--> 9: 0.0302108 -0.0302108  84.2029 0.730632 16.2949 6.21595
--> 10: 0.0195548 -0.0195548  65.3843 6.70729 1.25515 0.339111
--> 11: 0.0175989 -0.0175989  67.1957 13.3991 6.26809 0.912335
--> 12: 0.0114749 -0.0114749  65.3843 13.3991 1.25515 0.339111
--> 13: 0.0335544 -0.0335544  53.1541 19.576 2.60472 2.38572
--> 14: 0.0335544 -0.0335544  84.2029 19.576 2.60472 6.21595
--> 15: 0.0186753 -0.0186753  86.2801 6.22978 1.25515 1.6499
--> 16: 0.00169689 -0.00169689  89.1812 13.3342 17.9654 0.747851
--> 17: 0.00422865 -0.00422865  87.1623 19.4449 14.0796 0.912335
--> 18: 0.00233207 -0.00233207  83.8624 9.41653 14.562 1.15715
--> 19: 0.0335544 -0.0335544  67.1957 19.4449 6.26809 0.3297
--> 20: 0.0025893 -0.0025893  67.1957 19.4449 14.0796 1.6499
--> 21: 0.00416146 -0.00416146  88.0291 19.4449 14.0796 0.3297
--> 22: 0.0163432 -0.0163432  53.1073 5.56153 3.71896 1.76732
--> 23: 0.00145625 -0.00145625  71.3624 16.9378 14.2002 0.339111
--> 24: 0.000954869 -0.000954869  88.0291 13.3991 14.6826 0.625807
--> 25: 0.0120157 -0.0120157  88.0291 13.3991 9.17164 0.657138
--> 26: 0.00108249 -0.00108249  71.8672 15.0724 14.2002 0.920263
--> 27: 0.00209343 -0.00209343  89.1812 16.9378 14.2002 0.747851
--> 28: 0.00423877 -0.00423877  83.8624 19.4449 14.0796 1.15715
--> 29: 0.00204208 -0.00204208  85.8478 15.3399 17.8689 0.740322
--> 30: 0.00103576 -0.00103576  89.1812 13.3342 14.0796 0.747851
--> 31: 0.0150848 -0.0150848  71.8672 10.2358 17.9654 0.747851
--> 32: 0.00280727 -0.00280727  71.8672 10.2358 11.8304 0.3297
--> 33: 0.0169908 -0.0169908  58.5339 8.23008 11.9268 1.16468
--> 34: 0.00104411 -0.00104411  89.1812 13.3991 14.0796 0.625807
--> 35: 0.00311839 -0.00311839  82.5145 17.3455 17.7724 1.78895
--> 36: 0.00317139 -0.00317139  73.7741 16.282 11.6705 0.298816
--> 37: 0.00591818 -0.00591818  88.2595 16.9898 11.574 0.650216
